name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address,Timestamp,id
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:30:00.000Z,,,525236893.3,37437673586.31844,44820892297.31,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.27769214973088,1690945513.3929608,1690943788.8442364,1724.54872438,-29.305,-0.32825785,4.40834124,5.78896719,-17.89064982,-16.76721636,-18.32182007,41361829297.004295,1.8939,44820892297.31,,2026-06-20T09:30:00.000Z,,,,,,2026-06-20 15:01:10.854763,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:36:00.000Z,,,525236893.3,37516665765.81156,44915464788.82,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.42808558267657,1704455736.8283257,1704429086.4142458,26650.41408011,-28.434,-0.5347281,4.20903453,5.91362268,-17.726787,-16.78920158,-18.02792639,41449103286.77727,1.8994,44915464788.82,,2026-06-20T08:36:00.000Z,,,,,,2026-06-20 14:07:36.026242,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:33:00.000Z,,,525236893.3,37741706766.216064,45175526168.47,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.85654177696749,1729752023.4067347,1729725250.502114,26772.90462051,-26.3039,-0.22228206,5.0248442,6.93035921,-16.87557869,-16.13686637,-18.53056054,41689232528.616356,1.9042,45175526168.47,,2026-06-20T07:33:00.000Z,,,,,,2026-06-20 13:04:36.482233,5426.0
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:16:00.000Z,,,525236893.3,37466200938.88561,44855045632.03,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.33200545660453,1692804706.4054284,1692803007.2314563,1699.17397205,-29.1526,-0.18715997,4.51106685,5.83006386,-17.83544761,-16.86253581,-18.51471279,41393346840.00701,1.8962,44855045632.03,,2026-06-20T09:16:00.000Z,,,,,,2026-06-20 14:47:14.420015,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:34:00.000Z,,,525236893.3,37520556627.29253,44920122981.34,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.4354934048052,1704695333.3019016,1704668682.825428,26650.47647363,-28.4132,-0.55295342,4.21888063,6.11712485,-17.71451099,-16.81307005,-18.02677871,41453401982.19987,1.8996,44920122981.34,,2026-06-20T08:34:00.000Z,,,,,,2026-06-20 14:04:55.156163,5426.0
Solana,SOL,solana,True,580173113.0369604,628690527.7863947,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T06:44:00.000Z,,,525236893.3,37895945825.64889,45360146033.16,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",72.15019795649394,1713429110.2849298,1713402345.4040112,26764.88091846,-27.0418,0.70030797,5.3603394,7.88568007,-16.40663399,-15.88110144,-18.33347562,41859604954.65202,1.9118,45360146033.16,,2026-06-20T06:44:00.000Z,,,,,,2026-06-20 12:15:19.210422,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:15:00.000Z,,,525236893.3,37634671333.44652,45047408433.25,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.6527567151508,1728617625.9024618,1728590861.2837894,26764.61867236,-26.3945,-0.13183371,4.57369792,6.85655074,-16.98858648,-16.23810848,-18.77077611,41571001917.76531,1.902,45047408433.25,,2026-06-20T07:15:00.000Z,,,,,,2026-06-20 12:46:56.750381,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:21:00.000Z,,,525236893.3,37640780190.54623,45054720525.3,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.66438738538291,1728883739.1411433,1728856974.6673193,26764.47382416,-26.3569,-0.37696198,4.71754246,6.91441046,-16.95159903,-16.28536611,-18.79191421,41577749719.75771,1.9019,45054720525.3,,2026-06-20T07:21:00.000Z,,,,,,2026-06-20 12:51:44.523962,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:19:00.000Z,,,525236893.3,37572134094.404495,44981872229.59,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.53369188966013,1706328364.3524394,1706301713.944932,26650.40750728,-28.1618,-0.17346099,4.56490545,6.16464637,-17.76572422,-16.62496268,-18.06503122,41510385717.77326,1.9004,44981872229.59,,2026-06-20T08:19:00.000Z,,,,,,2026-06-20 13:49:58.886592,5426.0
Solana,SOL,solana,True,580291379.0788978,628820770.196726,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:56:00.000Z,,,525236893.3,37439080654.90675,44822577837.14,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.28037107157787,1702870233.136348,1702868533.896614,1699.23973392,-28.724,-0.29718913,3.95189356,5.82643249,-17.81702017,-17.05049477,-18.33450866,41363384830.3815,1.8957,44822577837.14,,2026-06-20T08:56:00.000Z,,,,,,2026-06-20 14:27:25.045672,5426.0
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:12:00.000Z,,,525236893.3,37475497512.642876,44866175616.65,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.34970522955622,1696018416.085858,1696016716.721233,1699.36462509,-28.9284,-0.08877892,4.35643128,5.88357797,-17.82241242,-16.79923037,-18.48882611,41403617865.41964,1.8959,44866175616.65,,2026-06-20T09:12:00.000Z,,,,,,2026-06-20 14:44:01.836197,5426.0
Solana,SOL,solana,True,580291379.0788978,628820770.196726,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:50:00.000Z,,,525236893.3,37463356324.76959,44851641000.09,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.3265895877798,1701204100.1621845,1701177449.7252016,26650.43698296,-28.7188,-0.44785714,3.99207585,5.81328409,-17.76188715,-17.18976546,-18.26532208,41390205036.8873,1.896,44851641000.09,,2026-06-20T08:50:00.000Z,,,,,,2026-06-20 14:21:30.523112,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:32:00.000Z,,,525236893.3,37743243010.03954,45177364999.54,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.85946663590842,1729984121.8506904,1729957348.9952147,26772.85547581,-26.3002,-0.22599188,5.00032028,6.91240319,-16.84870424,-16.20882395,-18.56578855,41690929453.092354,1.9042,45177364999.54,,2026-06-20T07:32:00.000Z,,,,,,2026-06-20 13:03:00.754664,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:36:00.000Z,,,525236893.3,37718356414.54439,45147576599.85,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.81208497667502,1727900319.8534913,1727873546.8688803,26772.984611,-26.4405,-0.27214263,5.08664351,6.8212059,-16.94687251,-16.28733133,-18.51987761,41663439889.01753,1.9023,45147576599.85,,2026-06-20T07:36:00.000Z,,,,,,2026-06-20 13:07:17.406049,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:21:00.000Z,,,525236893.3,37640780190.54623,45054720525.3,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.66438738538291,1728883739.1411433,1728856974.6673193,26764.47382416,-26.3569,-0.37696198,4.71754246,6.91441046,-16.95159903,-16.28536611,-18.79191421,41577749719.75771,1.9019,45054720525.3,,2026-06-20T07:21:00.000Z,,,,,,2026-06-20 12:52:16.298391,5426.0
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:18:00.000Z,,,525236893.3,37460614580.12861,44848357567.3,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.32136957243823,1692521452.6034467,1692519753.3528225,1699.25062402,-29.1585,-0.21833499,4.44592385,5.7982344,-17.81552037,-16.92399144,-18.36907611,41387174928.26238,1.8959,44848357567.3,,2026-06-20T09:18:00.000Z,,,,,,2026-06-20 14:49:55.003389,5426.0
Solana,SOL,solana,True,580173419.8496114,628690834.5990458,,2020-04-10T00:00:00.000Z,1141,7,2026-06-19T20:15:00.000Z,,,525236893.3,36216282704.22576,43349668101.84,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",68.95228261039172,1751622623.320147,1751607812.7693362,14810.55081091,-25.7917,0.09610872,-1.01814782,3.45430475,-19.90346255,-19.74968916,-23.2851497,40004281608.50786,1.8456,43349668101.84,,2026-06-19T20:15:00.000Z,,,,,,2026-06-20 11:37:56.781987,
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:20:00.000Z,,,525236893.3,37424568537.87073,44805202754.97,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.25274141109296,1691496842.5649016,1691495117.7880878,1724.77681389,-29.2206,-0.40067809,4.26549227,5.68369504,-17.90456517,-17.00774968,-18.47812782,41347350598.813446,1.8935,44805202754.97,,2026-06-20T09:20:00.000Z,,,,,,2026-06-20 14:51:31.119599,5426.0
Solana,SOL,solana,True,580291365.3561728,628820756.474001,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T09:28:00.000Z,,,525236893.3,37436056661.614586,44818956493.05,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.27461368223462,1691264445.9319396,1691262721.2479408,1724.68399882,-29.2867,-0.33454109,4.41057521,5.77232763,-17.92536925,-16.87388926,-18.37107839,41360042888.89768,1.8941,44818956493.05,,2026-06-20T09:28:00.000Z,,,,,,2026-06-20 15:00:04.696195,5426.0
Solana,SOL,solana,True,580173085.4922129,628690500.2416472,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:02:00.000Z,,,525236893.3,37552198210.577385,44948689970.83,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.49573590431064,1704921789.4631367,1704895139.0850515,26650.37808524,-28.1721,-0.74414313,4.6777856,6.21727877,-17.4326242,-16.62232844,-18.4833468,41479901699.14029,1.8954,44948689970.83,,2026-06-20T08:02:00.000Z,,,,,,2026-06-20 13:32:53.254330,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:34:00.000Z,,,525236893.3,37520556627.29253,44920122981.34,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.4354934048052,1704695333.3019016,1704668682.825428,26650.47647363,-28.4132,-0.55295342,4.21888063,6.11712485,-17.71451099,-16.81307005,-18.02677871,41453401982.19987,1.8996,44920122981.34,,2026-06-20T08:34:00.000Z,,,,,,2026-06-20 14:05:27.522455,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:37:00.000Z,,,525236893.3,37681335076.13274,45103263329.85,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.74159994623656,1724093983.1126285,1724067210.2290096,26772.88361883,-26.6722,-0.43373456,5.15269446,6.73075701,-17.02878957,-16.37170217,-18.5958419,41622546370.472534,1.9005,45103263329.85,,2026-06-20T07:37:00.000Z,,,,,,2026-06-20 13:08:21.403761,5426.0
Solana,SOL,solana,True,580173085.4922129,628690500.2416472,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:48:00.000Z,,,525236893.3,37648808124.329445,45064328715.51,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.67967179111606,1704252618.6187737,1704225845.5764546,26773.04231889,-28.1374,-0.62775583,5.1756685,6.53136406,-17.15492899,-16.45770507,-18.48513979,41586616350.12094,1.8986,45064328715.51,,2026-06-20T07:48:00.000Z,,,,,,2026-06-20 13:19:34.604501,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:40:00.000Z,,,525236893.3,37478119620.067474,44869316816.53,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.35469746726467,1703404646.6705444,1703377996.3177204,26650.35282424,-28.5893,-0.52877854,3.95722919,5.78934758,-17.75007743,-16.93404636,-18.1478441,41406516795.05044,1.8977,44869316816.53,,2026-06-20T08:40:00.000Z,,,,,,2026-06-20 14:11:21.281466,5426.0
Solana,SOL,solana,True,580291379.0788978,628820770.196726,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:51:00.000Z,,,525236893.3,37459828940.11197,44847417967.09,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.31987379019853,1700953731.3256366,1700927081.0701263,26650.25551029,-28.7405,-0.42875572,3.96754611,5.8525069,-17.7410411,-17.12602505,-18.27699734,41386307917.44724,1.8958,44847417967.09,,2026-06-20T08:51:00.000Z,,,,,,2026-06-20 14:22:02.437487,5426.0
Solana,SOL,solana,True,580291393.0655577,628820784.183386,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:18:00.000Z,,,525236893.3,37542583174.31346,44946493464.35,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.47742980969586,1707105947.6215885,1707079297.3719747,26650.24961387,-28.1072,-0.2360964,4.49145671,6.08913525,-17.83752152,-16.68931519,-18.14280468,41477737317.01403,1.8997,44946493464.35,,2026-06-20T08:18:00.000Z,,,,,,2026-06-20 13:49:26.886080,5426.0
Solana,SOL,solana,True,580173099.0340979,628690513.7835323,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:35:00.000Z,,,525236893.3,37722086189.21374,45152041011.97,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.81918610516946,1728289669.4825861,1728262896.5820038,26772.9005823,-26.414,-0.25133902,5.06560666,6.8604308,-16.92421259,-16.22635,-18.55916567,41667559772.74279,1.9025,45152041011.97,,2026-06-20T07:35:00.000Z,,,,,,2026-06-20 13:06:13.405099,5426.0
Solana,SOL,solana,True,580173085.4922129,628690500.2416472,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T07:59:00.000Z,,,525236893.3,37536640126.32151,44930067478.96,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.46611482389085,1707038937.810057,1707012287.3911502,26650.41890677,-28.209,-0.77328124,4.69273203,6.13361713,-17.48163797,-16.68486771,-18.6586395,41462716345.51753,1.8946,44930067478.96,,2026-06-20T07:59:00.000Z,,,,,,2026-06-20 13:30:12.384608,5426.0
Solana,SOL,solana,True,580173085.4922129,628690500.2416472,,2020-04-10T00:00:00.000Z,1141,7,2026-06-20T08:10:00.000Z,,,525236893.3,37506292709.79517,44893742664.92,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",71.40833629212081,1711148706.0319228,1711122055.6028485,26650.42907436,-27.8056,-0.222697,4.59632017,6.11211331,-17.825812,-16.76656233,-18.3257475,41429194796.465294,1.8951,44893742664.92,,2026-06-20T08:10:00.000Z,,,,,,2026-06-20 13:41:26.564629,5426.0
